New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Identifiers-Length,BW-Max-Identifiers-Length,BW-Avg-number-of-identifiers,BW-Max-number-of-identifiers,BW-Max-Single-identifiers,BW-Avg-operators,BW-Avg-comparisons,BW-Avg-Assignment,BW-Avg-commas,BW-Avg-periods,BW-Avg-parenthesis,BW-Max-keywords,BW-Avg-keywords,BW-Max-numbers,BW-Avg-numbers,BW-Avg-loops,BW-Avg-conditionals,BW-Avg-spaces,BW-Max-indentation,BW-Avg-indentation,BW-Avg-comments,BW-Max-char,BW-Avg-blank-lines,BW-Max-line-length,BW-Avg-line-length,Readable
0.619048,0,5.967742,10,0,0.02381,1,2.06,5,0,5.047619,28,8,1,0,0,0,9.8667,24,0.3922,4,3,0.0392,0,0,0.098,0,0.1176,5,0.4118,0,0,0,0,0.6471,2,1.0435,0.6667,39,0.098,78,33.098,3.8
0.514286,0,5.155172,10,0,3.148571,15,3.333333,15,100,4.622857,28,17,0.736842,0.819067,0.697486,0.92582,8.1429,13,0.8182,5,3,0,0.0909,0.0909,0.2727,0.2727,0.7273,1,0.2727,0,0,0,0.0909,1.4545,3,1.7273,0,16,0,64,20.9091,3.34
0.425926,0,5.862069,12,0,0.685185,4,3.04878,18,100,4.231481,28,19,0.8,0,1,0,12.3889,35,1.6452,6,4,0,0.0323,0.1613,0.3548,0.3548,0.3871,2,0.2258,1,0.0323,0,0.0323,1.2581,4,2.1905,0,94,0.3226,80,31.8387,2.79
0.586957,0,4.711864,10,0,1.576087,5,1.627273,6,100,6.347826,57,20,1,0,1,0,12.3333,30,1.5484,6,10,0,0.0968,0.2258,0.0968,0.5161,0.5484,1,0.1935,1,0.0323,0,0.129,1.6452,3,2.72,0,74,0.1935,109,34.7419,2.92
0.440678,0,4.78125,10,0,2.59322,11,2.721311,11,100,5.254237,43,7,0.857143,0.57735,1,0.57735,7.3125,15,1.5882,10,9,0,0,0.0784,0.0392,1.0392,0.2745,3,0.3922,0,0,0,0,1,2,1.1707,0.2941,89,0.1961,95,23.902,3.34
0.55,0,6.2,8,2,1.4,4,1.952381,8,34.59,3.8,20,3,1,0,0,0,15,17,0.2727,1,1,0,0,0.1818,0,0,0.0909,4,0.9091,1,0.1818,0,0,1.3636,0,0.2222,0.3636,12,0.1818,47,16.7273,3.91
0.546125,0,5.303922,11,0,5.295203,41,5.426523,41,31.545,4.95572,41,22,0.538462,0,0,0,8.5714,15,0.3871,6,2,0,0,0,0,0.3226,0,1,0.0645,0,0,0,0,0.0645,0,0.3871,0.871,12,0,80,35.9032,3.73
0.362694,0,5.4,12,0,6.284974,20,6.056034,22,100,4.212435,51,27,0.6875,0,1,0,10.6923,29,1.5455,6,2,0,0,0,0,0.9091,0.4545,3,0.7273,0,0,0,0,1.0909,2,0.5,0.2727,28,0.0909,58,30.0909,3.71
0.664908,0,5.132911,10,0,4.216359,22,6.168317,30,28.5,5.74934,43,29,0.774194,0.461727,0.091287,0.816497,6.2,9,0.4545,2,1,0,0,0,0,0.0909,0.6364,1,0.2727,0,0,0,0.0909,0.4545,5,3.1111,0,9,0.1818,54,18.7273,3.44
0.620112,0,4.863014,10,0,2.608939,9,3.572917,18,31.545,3.843575,28,14,0.8125,0.576179,0.3515,0.78072,12.7143,29,1.129,4,9,0,0,0.0968,0.0645,0.4516,0.6452,1,0.1613,1,0.0645,0,0.0323,0.4516,8,4.2,0,96,0.1935,115,39,2.96
0.527066,0,4.604348,11,0,3.062678,21,3.66005,24,0,6.150997,51,36,0.868421,0,0,0,7.4375,16,1.1373,4,13,0.0392,0.0392,0.0784,0.1569,0.4118,0.8824,2,0.2745,1,0.098,0.0392,0.0784,0.6471,5,2.8444,0,134,0.1176,110,36.1373,2.76
0.645963,0,4.157407,12,0,1.490683,7,1.354497,7,100,4.124224,22,23,0.666667,0,1,0,16,22,1.1818,2,2,0,0,0,0.1818,0,0.1818,1,0.3636,0,0,0,0,0.9091,3,1.6667,0,38,0.1818,58,30.5455,3.13
0.376623,0,6.297297,12,0,0.831169,4,2.482759,12,100,3.649351,28,9,0.8,0,0,0,7.3077,12,2.1818,5,4,0,0,0.2727,0.1818,0.5455,0.7273,2,0.3636,0,0,0,0,2,1,0.8889,0.0909,23,0.1818,71,28.2727,3.48
0.616883,0,5.766756,12,0,5.91342,42,10.517928,84,30.53,7.606061,43,24,0.566667,0.785523,0.710047,0.96875,10.963,23,1.7255,4,19,0,0.0392,0.0392,0,0.6078,0.7647,1,0.1373,1,0.0196,0,0.0784,0.4118,3,2,0,121,0.1961,85,28.6667,3.38
0.563636,0,5.485714,9,0,1.290909,5,1.642857,5,28.5,3.872727,36,5,1,0,0,0,8.9412,29,1.451,4,18,0.0196,0.0196,0.0392,0.2157,0.5882,0.9412,2,0.1373,1,0.0588,0.0196,0.0392,0.3529,7,2.5957,0,173,0.0784,175,42.6471,2.45
0.575916,0,6.085714,9,0,11.732984,29,11.732984,29,100,2.486911,40,20,0.2,0,0,0,15,31,1.7273,3,5,0,0,0.0909,0,0.7273,0.7273,3,0.9091,0,0,0,0,1.1818,2,1,0.2727,46,0,70,38.2727,3.78
0.152542,0,7.371257,12,5,0.20339,8,27.605042,66,0,0.639831,14,32,0.4375,0,1,0,14.3478,32,0.72,6,5,0,0,0,0,0.28,0.2,2,0.36,0,0,0,0,0.54,0,0.3077,0.48,81,0.22,78,33.12,3.73
0.229075,0,4.130435,6,2,15.264317,40,14.259259,40,100,2.563877,28,9,0.166667,0,0,0,11.25,21,0.451,4,4,0,0,0,0.1961,0,0.0588,3,0.1765,1,0,0,0,0.6667,2,1.2041,0.5686,38,0.0392,68,21.2941,3.08
0.460993,0,5.693878,10,0,3.29078,9,3.713333,11,100,3.29078,28,19,0.9,0.636075,0.282843,0.90045,9.8929,28,1.4839,6,7,0,0.0645,0.1935,0.2581,0.2258,0.7419,1,0.2581,0,0,0,0.129,1.129,7,4,0,43,0.1935,87,30.5806,3.48
0.489796,0,5.432432,9,0,1.44898,4,1.781818,4,33.575,4.591837,41,5,1,0,1,0,9.087,29,1.129,8,3,0.0968,0.0323,0.0645,0,0.6129,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,50,0.1935,77,24.5806,3.52
0.527066,0,4.604348,11,0,3.062678,21,3.66005,24,0,6.150997,51,36,0.868421,0,0,0,13.46,38,1.6667,7,7,0,0,0.1176,0.1373,0.5098,0.902,3,0.2353,1,0.0196,0,0.0196,0.7843,4,2,0,128,0.3529,148,34.1961,2.81
0.137931,0,7.26087,10,6,3.344828,7,3.129032,7,100,1.103448,8,4,0.8,0,0,0,9.75,29,0.9608,4,11,0.0196,0.0392,0.0784,0.0588,0.3333,0.7451,2,0.2745,1,0.1373,0.0392,0.0588,0.6667,8,4.4286,0,118,0.1765,115,35.0196,3.02
0.580952,0,3.835821,9,0,0.771429,6,0.9,8,0,7.295238,41,8,0.875,0,1,0,16.2308,32,1.2581,3,9,0,0,0.129,0.2581,0.2581,0.7097,2,0.2581,0,0,0,0.129,1.0968,4,2.1923,0,127,0.1613,79,37.8387,3.17
0.619048,0,4.352941,9,0,0.666667,4,0.857143,4,0,6.095238,41,2,1,0,0,0,10.5556,21,1.3636,4,3,0,0,0.0909,0,0.3636,0.7273,3,0.5455,0,0,0,0,1.1818,2,0.7778,0.2727,32,0.1818,58,24.7273,4.19
0.473684,0,6.234783,12,0,0,0,3.189944,12,0,5.80117,57,32,0.685714,0,0,0,8.5333,21,3.6364,6,6,0,0,0,0,2.9091,0,1,0.7273,0,0,0,0,0.7273,0,0,0,35,0.0909,60,31.7273,4.14
0.620253,0,4.42,10,0,1.405063,4,1.416667,6,100,6.582278,57,19,1,0,0,0,11.3913,37,1.0968,7,3,0.0968,0.0323,0.0645,0,0.5806,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,53,0.1935,90,25.9355,3.5
0.503226,0,6.115044,12,0,0,0,2.776471,10,0,6.529032,57,28,0.793103,0,0,0,9.5882,29,1.098,4,11,0.0392,0.0392,0.0784,0.1176,0.3922,0.8627,2,0.2745,1,0.1373,0.0392,0.0784,0.6863,7,2.8,0,99,0.1176,88,30.4314,2.77
0.25,0,7.804598,10,0,20.456522,40,20.543478,40,100,2.217391,43,8,1,0,1,0,11.0222,22,1.9608,5,10,0,0.0196,0.1961,0.3137,0.2745,0.7843,3,0.3922,0,0,0.0196,0.0392,1.6078,4,2.0556,0,135,0.2941,78,31.7843,3.57
0.489796,0,5.432432,9,0,1.612245,5,2,5,33.575,4.591837,41,5,1,0,0,0,10.1739,29,1.0968,7,3,0.0968,0.0323,0.0645,0,0.5806,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,61,0.1935,76,24.9032,3.75
0.393939,0,5.538462,10,0,2.212121,8,2.739496,17,32.56,3.959596,36,14,1,0,0,0,11.5,23,0.5455,3,2,0.1818,0,0,0,0,0.4545,2,0.4545,1,0.0909,0,0,1.4545,1,0.25,0,11,0.2727,48,11.8182,3.97
0.46875,0,5.736842,10,0,1.90625,4,1.918919,4,0,5.09375,45,4,1,0,0,0,8.4737,22,3.1818,10,4,0,0,0,0.3636,1.7273,0.5455,3,1,0,0,0,0,1.6364,2,1.3,0,44,0.0909,83,43.3636,3.14
0.541284,0,5.679487,10,0,0.201835,4,5.273438,29,100,5.798165,28,17,0.833333,0,0,0,9.6111,29,0.9032,4,5,0.0323,0.0323,0.0645,0.0323,0.3226,0.7419,2,0.2581,1,0.129,0.0323,0.0645,0.6452,9,4.8077,0,59,0.1613,96,37,3.15
0.425,0,7.764706,12,0,0,0,3.25,7,0,5.3,37,6,1,0,0,0,8.0667,19,0.7,6,2,0,0,0,0,0.3667,0.1333,2,0.2667,1,0,0,0,0.4333,2,0.6296,0.5333,21,0.1,86,24.4,4.24
0.523936,0,4.752727,10,0,3.388298,15,4.057416,23,0,6.226064,41,29,0.657895,0.778107,1,0.778107,7.5385,16,0.6129,3,3,0.0323,0.0323,0.129,0.0323,0.1613,0.5484,2,0.3548,1,0.1613,0.0323,0.0968,0.7742,7,4.5,0,35,0.2258,80,26.0968,3.1
0.350282,0,6.892157,10,0,0.141243,1,8.597087,26,28.5,1.418079,29,33,0.939394,0.44345,0.203653,0.763763,7.5,16,0.5455,2,1,0,0,0,0,0.1818,0.6364,1,0.3636,1,0.0909,0,0.0909,0.5455,5,2.7,0,13,0.0909,70,20,3.35
0.395939,0,6.643599,12,0,25.601523,89,25.803922,89,100,4.048223,45,23,0.487805,0,0,0,8.9048,29,1.0645,6,3,0.0968,0.0323,0.0645,0,0.5484,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,48,0.1935,69,23.7097,3.35
0.487085,0,5.347594,12,0,6.852399,32,7.585209,32,31.545,6.97048,51,19,0.608696,0,0,0,9.5,29,0.9355,4,6,0.0645,0.0645,0.129,0.0645,0.2581,0.8387,2,0.3226,1,0.1613,0.0645,0.0968,0.8387,5,2.7308,0,53,0.1613,76,27.7097,3.16
0.455882,0,5.981132,9,2,2.191176,6,2.630952,8,29.515,3.235294,28,5,0.8,0,0,0,11.2222,20,0.7647,6,7,0,0,0.098,0.2745,0.0588,0.2353,3,0.2549,0,0,0,0,1.0196,5,1.7083,0.4118,62,0.0588,84,28.1373,3.96
